id,first_name,last_name,monthly_income,happiness_monthly_income,monthly_saved_money,debt_amount,country,gender,birth_year,weekly_freetime_duration_minute,sleep_duration_hours_daily,child_count,pet_count,reading_book_count_yearly,yearly_vacation_count,daily_socilmedia_duration_minutes,happiness_score,work_situation,safety_feels_at_home,relationship_situation,doing_exercise,state_of_religiosity,bad_habits,family_relation_situation,trust_country_law,education_status,is_parents_alive
3810,Mommy,Rembrandt,12024,1,5487,1219,South Korea,Female,1974,131,7,1,0,27,1,120,8,Uzaktan,Evet,Bekar,Evet,Dindar,Yok,Cok Iyi,Hayir,Lise,Baba Yasiyor
3818,Millard,Ivakhno,8058,0,7788,43142,Ukraine,Male,1974,266,15,2,0,73,NULL,120,1,Uzaktan,Hayir,Evli,Hayir,Dindar,Var,Normal,Evet,Ortaokul,Anne Yasiyor
3826,Etta,Chasmar,14891,1,NULL,29302,China,Female,1996,166,7,5,NULL,25,3,150,10,Yari Zamanli,Hayir,Bekar,Hayir,NULL,Yok,Kotu,Evet,Lisans,Baba Yasiyor
3834,Gwenore,Bronger,18797,1,1395,32867,Russia,Female,1974,97,7,1,2,NULL,0,150,4,Yari Zamanli,Hayir,Bosanmis,Hayir,Dindar Degil,Yok,Cok Iyi,Hayir,Ortaokul,Anne Yasiyor
3842,Alisander,Lamonby,4632,1,4632,30959,China,Male,1974,129,7,5,5,41,4,120,2,Kendi Isi,NULL,Bosanmis,Hayir,Dindar,Yok,Kotu,Hayir,Lise,Ikisi de Yasiyor
3850,Rafa,Arkill,4171,1,4171,21219,China,Female,1974,155,5,4,4,71,1,120,6,Kendi Isi,Hayir,Bosanmis,Evet,Dindar,Yok,Kotu,Evet,Lise,Anne Yasiyor
3858,Kele,Orrobin,16102,1,6763,3379,Russia,Male,1974,289,5,2,0,59,0,120,4,Kendi Isi,Hayir,Evli,Hayir,Dindar Degil,Var,Cok Iyi,Evet,Ilkokul,Anne Yasiyor
3866,Armando,Golde,21173,0,17807,7954,Indonesia,Male,1974,33,9,0,0,30,3,120,1,Yari Zamanli,Hayir,Dul,Hayir,Dindar Degil,Yok,Normal,Evet,Lise,Baba Yasiyor
3874,Jenilee,Mapham,14354,1,1948,16522,Nigeria,Female,1974,156,8,1,3,NULL,2,120,2,Uzaktan,Evet,Bosanmis,NULL,Dindar,Var,Kotu,Hayir,Lise,Anne Yasiyor
3882,Brennan,Huff,13460,1,NULL,3548,China,Male,1974,17,15,NULL,2,59,0,150,6,Tam Zamanli,Evet,Bekar,Hayir,Dindar,Var,Cok Iyi,Hayir,Lisans,Ikisi de Yasiyor
3890,Barbey,Luscombe,20253,1,1154,29134,China,Female,1993,70,9,2,4,1,1,120,9,Tam Zamanli,Evet,NULL,Hayir,Dindar Degil,Var,Kotu,Hayir,Lisans,Anne Yasiyor
3898,Shep,Kovalski,15255,NULL,13005,41499,Philippines,Male,1998,85,16,1,0,90,3,150,8,Yari Zamanli,Hayir,Bekar,Evet,Dindar,Yok,Normal,Hayir,Ortaokul,Baba Yasiyor
3906,Kip,Hazleton,6375,0,6375,9933,United States,Female,1974,293,15,4,2,32,0,120,1,Tam Zamanli,Hayir,Evli,Hayir,NULL,Var,Normal,Evet,Ortaokul,Baba Yasiyor
3914,Gerhardt,Glassup,27176,0,17248,38909,Portugal,Male,1996,72,9,5,2,91,0,120,8,Kendi Isi,Evet,NULL,Hayir,Dindar,Yok,Kotu,Evet,Ilkokul,Ikisi de Yasiyor
3922,Dyana,Perrat,23687,1,NULL,33501,South Africa,Male,1974,262,6,1,4,81,5,30,7,Yari Zamanli,Evet,NULL,Hayir,Dindar Degil,Yok,Cok Iyi,Hayir,Lisans,Baba Yasiyor
3930,Elijah,Grishanov,15092,0,14168,21406,China,Male,1974,201,4,2,5,74,1,150,2,Calismiyor,Evet,Dul,Evet,Dindar Degil,Var,Kotu,NULL,Ortaokul,Ikisi de Yasiyor
3938,Yuma,Gannicleff,NULL,0,NULL,9911,Czech Republic,Male,1998,20,4,5,1,79,1,120,9,Calismiyor,Hayir,Bosanmis,Evet,Dindar Degil,Yok,Kotu,Evet,Lisans,Anne Yasiyor
3946,Emmit,Hardy,9689,1,3152,522,Greece,Male,1974,217,14,0,5,29,3,0,10,Uzaktan,NULL,Bekar,Evet,Dindar,Var,Kotu,Evet,Lisans,Ikisi de Yasiyor
3954,Jennie,Nasey,10175,0,NULL,35229,Indonesia,Female,1974,15,4,1,2,48,3,150,2,Uzaktan,Hayir,Bosanmis,Hayir,NULL,Yok,Normal,Evet,Lise,Baba Yasiyor
3962,Catina,Joplin,27766,1,12279,41281,Indonesia,Female,1974,131,5,2,1,NULL,3,30,8,Yari Zamanli,Evet,Bosanmis,Evet,Dindar Degil,Yok,Normal,Evet,Ortaokul,Anne Yasiyor
3970,Carri,Perview,15578,1,3279,36347,Portugal,Female,1993,245,12,2,0,7,0,120,10,Yari Zamanli,Evet,Evli,Evet,Dindar Degil,Yok,Normal,Hayir,Lisans,Baba Yasiyor
3978,Hube,Rearden,11739,0,3093,3032,China,Male,1974,171,9,2,5,44,1,150,7,Tam Zamanli,Hayir,Evli,Evet,Dindar,Yok,Cok Iyi,Evet,Ortaokul,Ikisi de Yasiyor
3986,Pauly,Geoghegan,20282,NULL,19489,12780,Pakistan,Male,1974,204,14,2,4,92,0,150,7,Tam Zamanli,Hayir,Bosanmis,Evet,Dindar,Var,Kotu,Hayir,Ortaokul,Baba Yasiyor
3994,Maribel,Sidden,29381,0,11864,18688,Philippines,Female,1993,56,NULL,2,1,30,1,120,3,Calismiyor,Hayir,Dul,Hayir,Dindar,Var,Normal,Hayir,Lise,Ikisi de Yasiyor
4002,Ferd,Kinnaird,5609,0,5609,11913,Argentina,Male,1974,209,15,4,NULL,62,3,150,1,Tam Zamanli,Evet,Dul,Hayir,Dindar,Yok,Kotu,Evet,Yuksek Lisans,Ikisi de Yasiyor
4010,Levy,Rissen,16723,1,932,13695,Lithuania,Male,1987,231,9,5,3,95,3,15,8,Kendi Isi,Hayir,Bekar,Evet,Dindar Degil,Yok,Normal,Evet,Ilkokul,Baba Yasiyor
4018,Lyndell,Jacob,3794,NULL,3794,49832,Finland,Female,1974,79,7,4,3,2,1,150,2,Calismiyor,Hayir,Evli,Evet,Dindar,Var,Kotu,Hayir,Yuksek Lisans,Ikisi de Yasiyor
4026,Korella,Hankinson,15017,0,1506,10907,Sweden,Female,1974,37,NULL,5,1,66,1,120,9,Calismiyor,Evet,Bosanmis,Evet,Dindar,NULL,Normal,Evet,Ilkokul,Baba Yasiyor
4034,Leia,Ather,24600,1,NULL,33025,China,Female,1974,93,9,2,0,73,1,150,4,NULL,Evet,Bosanmis,Evet,NULL,Yok,Cok Iyi,Evet,Yuksek Lisans,Anne Yasiyor
4042,Ritchie,Abercromby,12138,1,NULL,44576,Indonesia,Male,1992,26,5,2,4,22,1,150,8,Tam Zamanli,Evet,NULL,Evet,Dindar,Yok,Kotu,Evet,Ortaokul,Baba Yasiyor
4050,Ariel,Lochhead,15173,1,658,4691,Greece,Male,1974,114,13,NULL,0,15,3,120,7,Yari Zamanli,Evet,Bosanmis,Hayir,Dindar Degil,Var,Kotu,Evet,Ortaokul,Anne Yasiyor
4058,Irvine,Halgarth,NULL,1,6233,29132,Macedonia,Male,1996,248,5,1,0,76,5,150,8,Kendi Isi,Evet,Dul,Hayir,Dindar,Yok,Normal,Evet,Lisans,Ikisi de Yasiyor
4066,Trudy,Malloch,15177,0,10470,13919,Greece,Female,1989,259,NULL,4,2,9,4,150,8,Kendi Isi,Evet,Dul,Evet,Dindar,Yok,Kotu,Evet,Lisans,Baba Yasiyor
4074,Leda,Ruthen,10923,1,NULL,45071,Georgia,Female,1974,NULL,7,1,0,68,4,150,4,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar Degil,Var,Kotu,Evet,Ilkokul,Baba Yasiyor
4082,Nomi,Drysdall,NULL,0,15983,18072,China,Male,1974,NULL,6,1,0,22,0,120,3,Uzaktan,Hayir,Dul,Evet,Dindar Degil,Var,Cok Iyi,Hayir,Ortaokul,Baba Yasiyor
4090,Mireielle,Bavage,7697,0,7697,31506,Sweden,Female,1974,45,8,2,4,NULL,1,120,5,Kendi Isi,Evet,Bosanmis,Hayir,Dindar,Var,Kotu,Evet,Lisans,Anne Yasiyor
4098,Liz,Sabey,20053,1,1494,15746,Indonesia,Male,1966,65,9,1,0,NULL,3,120,10,Yari Zamanli,Hayir,Bosanmis,Hayir,Dindar,Var,Kotu,Evet,Yuksek Lisans,Baba Yasiyor
4106,Vlad,Telega,18324,0,6709,18668,Malaysia,Male,1995,269,7,2,5,NULL,3,150,5,Tam Zamanli,Hayir,Evli,Evet,NULL,Var,Cok Iyi,Evet,Ilkokul,Baba Yasiyor
4114,Una,Casoni,12976,1,6439,17660,China,Female,1995,63,3,1,0,3,3,120,9,NULL,Hayir,Bekar,Hayir,Dindar,Var,Normal,Hayir,Lise,Ikisi de Yasiyor
4122,Theresita,Graber,15163,0,10210,48224,China,Female,1974,185,6,3,NULL,56,0,0,7,Calismiyor,Hayir,Bosanmis,Evet,Dindar,Var,Normal,Evet,Lise,Ikisi de Yasiyor
4130,Nicolais,Daoust,15623,1,NULL,1192,Nigeria,Male,1995,140,15,1,0,40,4,150,8,Yari Zamanli,Evet,Bosanmis,Evet,Dindar Degil,Yok,Normal,Hayir,Lise,Ikisi de Yasiyor
4138,Rogers,Orsi,23453,1,7877,27872,Portugal,Male,1974,95,9,5,5,21,0,120,8,Calismiyor,Evet,Dul,Evet,Dindar Degil,Yok,Cok Iyi,Evet,Lise,Ikisi de Yasiyor
4146,Peadar,Batchan,29275,0,15761,811,Australia,Male,1997,118,NULL,NULL,3,57,3,120,2,Calismiyor,Evet,Dul,Hayir,Dindar,Var,Normal,Hayir,Yuksek Lisans,Anne Yasiyor
4154,Vergil,Sutter,13219,1,12475,38134,China,Male,1974,77,6,3,2,64,1,120,5,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar,Yok,Normal,Hayir,Lisans,Baba Yasiyor
4162,Gayle,Penk,20551,1,19725,10890,Finland,Female,1974,NULL,16,2,4,NULL,1,120,10,Yari Zamanli,Hayir,Bosanmis,Hayir,Dindar,Yok,Kotu,Evet,Ortaokul,Baba Yasiyor
4170,Zelig,Mulkerrins,25029,0,14289,12486,Afghanistan,Male,1987,287,6,0,3,23,NULL,120,8,Calismiyor,Evet,Evli,Hayir,Dindar,Yok,Kotu,Evet,Lise,Baba Yasiyor
4178,Briana,Kewish,26769,1,9758,2900,Moldova,Female,1993,162,9,5,1,56,1,120,3,Uzaktan,Hayir,Evli,Evet,Dindar,Yok,Kotu,Hayir,Yuksek Lisans,Ikisi de Yasiyor
4186,Mahmud,Shergold,20489,NULL,5651,38683,Azerbaijan,Male,1974,115,13,1,4,31,1,150,3,Calismiyor,Hayir,Dul,Hayir,Dindar,Yok,Cok Iyi,Hayir,Ortaokul,Ikisi de Yasiyor
4194,Alejandro,Lorkin,25475,1,18736,48405,Ukraine,Male,1988,151,3,3,0,87,2,120,5,Yari Zamanli,Hayir,Evli,Evet,Dindar,Yok,Kotu,Evet,Ilkokul,Baba Yasiyor
4202,Heywood,Titlow,25730,0,17764,6445,Brazil,Male,1974,247,15,2,2,38,5,150,8,Kendi Isi,Evet,Bosanmis,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,NULL,Baba Yasiyor
4210,Cacilie,Mulrooney,18363,1,7335,917,China,Female,1995,119,9,1,5,27,3,60,8,Yari Zamanli,Evet,Dul,Evet,Dindar,Yok,Normal,Hayir,Lise,Ikisi de Yasiyor
4218,Germana,Maggiore,10062,0,6967,48468,France,Female,1988,171,14,4,2,25,0,120,5,Uzaktan,Evet,Bekar,Hayir,Dindar,Yok,Cok Iyi,Hayir,NULL,Ikisi de Yasiyor
4226,Katine,Margerison,29583,1,4723,42121,Ukraine,Female,1987,167,11,3,0,58,1,150,4,Uzaktan,Evet,Dul,Hayir,Dindar Degil,Yok,Kotu,Hayir,Lisans,Ikisi de Yasiyor
4234,Kamilah,Maffioni,11902,1,5365,43334,Argentina,Female,1996,124,4,2,0,66,4,150,10,Tam Zamanli,Hayir,Evli,Hayir,Dindar Degil,Var,Cok Iyi,Hayir,Ilkokul,Baba Yasiyor
4242,Kathi,Hakonsen,19596,1,15072,13639,Brazil,Female,1984,189,10,2,4,18,0,30,8,Uzaktan,Evet,Bosanmis,Evet,Dindar,Yok,Cok Iyi,Evet,Ortaokul,Anne Yasiyor
4250,Urson,Pendergrast,6920,0,NULL,8568,Argentina,Male,1988,267,15,1,0,NULL,1,120,5,Uzaktan,Evet,Bosanmis,Hayir,Dindar Degil,Yok,Kotu,Evet,Lise,Ikisi de Yasiyor
4258,Carlota,McConville,19361,1,12015,14344,China,Female,1988,241,8,3,2,52,3,120,8,Tam Zamanli,Hayir,Dul,Evet,Dindar,Yok,Cok Iyi,Evet,Ilkokul,Baba Yasiyor
4266,Nevins,Emsley,9584,1,3047,6896,Russia,Male,1999,79,3,2,1,47,1,150,10,NULL,Evet,Bosanmis,Evet,Dindar Degil,Var,Cok Iyi,Hayir,Lise,Anne Yasiyor
4274,Berny,Spridgen,NULL,NULL,121,14562,Jordan,Female,1998,288,4,1,5,58,1,120,3,Calismiyor,Evet,Bosanmis,Evet,Dindar Degil,Yok,Kotu,Hayir,Lise,Anne Yasiyor
4282,Petrina,Fonzo,15827,0,12883,23520,Ukraine,Female,1988,61,9,3,5,6,5,120,9,Yari Zamanli,Hayir,Bosanmis,Hayir,Dindar,NULL,Cok Iyi,Evet,NULL,NULL
4290,Kenyon,Fanstone,1365,1,1365,42596,Malaysia,Male,1988,101,12,2,3,80,4,150,3,Calismiyor,Evet,Dul,Evet,Dindar Degil,Yok,Cok Iyi,Evet,Yuksek Lisans,Anne Yasiyor
4298,Maddi,Mordon,27585,1,NULL,13647,Indonesia,Female,1988,137,5,3,0,28,NULL,15,10,NULL,Hayir,Bosanmis,Evet,Dindar Degil,Var,Cok Iyi,Hayir,NULL,Baba Yasiyor
4306,Meryl,Hollows,7835,NULL,1096,2755,Poland,Male,1999,122,15,4,5,74,1,150,4,Kendi Isi,Hayir,Dul,Hayir,Dindar,Yok,Kotu,Hayir,Lise,Anne Yasiyor
4314,Angeli,Eggar,29194,0,9468,5084,Poland,Male,1988,298,9,1,3,57,5,15,1,Yari Zamanli,NULL,NULL,Hayir,Dindar,Yok,Kotu,Hayir,NULL,Anne Yasiyor
4322,Andy,Fritschel,20442,1,19875,5627,Greece,Male,1988,205,6,5,1,92,3,120,8,Yari Zamanli,Evet,Evli,Evet,Dindar Degil,Yok,Kotu,Evet,Ortaokul,Ikisi de Yasiyor
4330,Baldwin,Henningham,11002,0,NULL,3059,China,Male,1991,192,8,4,1,NULL,0,120,3,Kendi Isi,Hayir,Evli,Hayir,Dindar Degil,NULL,Kotu,Evet,Lise,Baba Yasiyor
4338,Martita,O'Donnelly,10771,1,683,40247,Poland,Female,1999,203,4,1,0,44,5,120,10,Yari Zamanli,Hayir,Evli,Hayir,Dindar,Yok,Normal,Hayir,Lise,Ikisi de Yasiyor
4346,Joyann,Drake,NULL,0,213,3805,Bangladesh,Female,2000,26,12,0,0,59,2,120,8,Kendi Isi,Evet,Bekar,Evet,Dindar,Yok,Kotu,Hayir,Lisans,Baba Yasiyor
4354,Romeo,Shephard,12090,0,5553,35060,Malaysia,Male,1998,255,9,NULL,1,38,4,120,8,Kendi Isi,Evet,Evli,Hayir,Dindar Degil,Yok,Cok Iyi,Evet,Yuksek Lisans,Anne Yasiyor
4362,Gonzales,Glew,26574,0,5383,4860,Iceland,Male,1985,59,6,3,4,37,4,120,3,NULL,Evet,Dul,Evet,Dindar Degil,Var,Cok Iyi,Evet,NULL,Anne Yasiyor
4370,Ives,Gatrill,2191,1,2191,35440,Vietnam,Male,1988,291,16,1,5,34,NULL,150,2,Tam Zamanli,Hayir,Evli,NULL,Dindar Degil,Yok,Kotu,Evet,Yuksek Lisans,Anne Yasiyor
4378,Innis,O'Noland,29817,NULL,15228,5947,Indonesia,Male,1985,30,5,0,2,NULL,1,30,1,Calismiyor,Evet,NULL,Hayir,Dindar Degil,Var,Kotu,Evet,Ortaokul,Anne Yasiyor
4386,Timmy,O' Loughran,14085,1,7548,12149,Indonesia,Male,1988,178,7,0,0,76,1,30,10,Yari Zamanli,Evet,NULL,Evet,Dindar,Yok,Cok Iyi,Evet,Doktora,Anne Yasiyor
4394,Trueman,Cardello,505,1,NULL,39819,Brazil,Male,1988,266,9,1,0,11,3,150,5,Calismiyor,Evet,Evli,NULL,Dindar Degil,Var,Cok Iyi,Hayir,NULL,Ikisi de Yasiyor
4402,Amil,McLewd,15279,NULL,486,33354,China,Female,1998,288,9,3,5,33,0,150,7,Calismiyor,Evet,Bosanmis,Hayir,NULL,Yok,Cok Iyi,Evet,Ilkokul,Baba Yasiyor
4410,Annis,Wyre,16252,0,15480,30350,Yemen,Female,1988,117,4,3,3,71,3,15,8,Tam Zamanli,Evet,Bosanmis,Evet,Dindar,Yok,Kotu,Hayir,Lise,Ikisi de Yasiyor
4418,Harmon,Crombie,9270,1,NULL,27205,Uganda,Male,1988,219,8,5,1,7,5,30,9,Tam Zamanli,Evet,Bekar,Evet,Dindar Degil,Var,Kotu,Hayir,Lise,Ikisi de Yasiyor
4426,Colly,Vettore,NULL,1,6237,25240,Portugal,Female,1998,NULL,16,1,5,83,NULL,60,8,Calismiyor,Evet,Dul,Hayir,Dindar,Yok,Normal,Evet,Ortaokul,Baba Yasiyor
4434,Rosalinda,Commucci,19190,1,3870,11114,Croatia,Female,1995,112,11,0,0,54,1,150,9,Yari Zamanli,Evet,Evli,Evet,Dindar,Var,Kotu,Hayir,Lise,Baba Yasiyor
4442,Cassondra,Litton,NULL,1,1724,37243,Tunisia,Female,1988,96,15,1,3,NULL,3,0,10,Kendi Isi,Hayir,Bekar,Evet,Dindar Degil,Yok,Kotu,NULL,Lisans,Ikisi de Yasiyor
4450,Benton,Chaim,NULL,NULL,13360,14269,China,Male,1988,108,14,1,0,NULL,1,120,7,Calismiyor,Evet,Evli,Evet,Dindar Degil,Yok,Cok Iyi,Hayir,Lisans,Baba Yasiyor
4458,Hanny,Fargher,11807,1,6817,24878,Indonesia,Female,1988,203,7,2,3,9,1,150,3,Calismiyor,Hayir,Bekar,Hayir,Dindar Degil,Yok,Normal,Hayir,Lise,Anne Yasiyor
4466,Minne,Gian,15060,1,NULL,14931,Democratic Republic of the Congo,Female,1988,199,12,2,3,92,3,150,9,Yari Zamanli,Evet,Bosanmis,Evet,Dindar,Yok,Kotu,Evet,Lisans,Anne Yasiyor
4474,Leanna,Hele,15287,0,1223,8208,Indonesia,Female,1988,153,5,2,1,76,1,15,3,Calismiyor,Evet,Dul,Evet,Dindar,Var,Cok Iyi,Evet,Ortaokul,Ikisi de Yasiyor
4482,Linet,Glavias,3102,0,3102,23634,United States,Female,1992,35,9,1,1,40,1,90,3,NULL,Hayir,Evli,Hayir,Dindar,NULL,Kotu,Evet,Ilkokul,Ikisi de Yasiyor
4490,Eloisa,Wingate,28422,0,6380,17752,Czech Republic,Female,1995,147,3,1,4,NULL,NULL,150,1,Calismiyor,Evet,Evli,Hayir,Dindar Degil,Var,NULL,Evet,Doktora,Baba Yasiyor
4498,Evy,Wilshin,16974,0,NULL,8869,France,Female,1995,257,13,2,2,16,0,150,8,Yari Zamanli,Evet,Bosanmis,Evet,Dindar Degil,Yok,Normal,Hayir,Ilkokul,Anne Yasiyor
4506,Bevan,Beenham,NULL,1,8967,38585,Tanzania,Male,1988,194,6,0,5,25,1,120,3,NULL,Hayir,Bosanmis,Hayir,Dindar,Yok,Cok Iyi,Evet,Doktora,Baba Yasiyor
4514,Timotheus,Brisco,NULL,1,18542,37088,China,Male,1988,28,7,1,3,10,3,150,10,Tam Zamanli,Hayir,Dul,Evet,Dindar Degil,Yok,Normal,Evet,Ortaokul,Baba Yasiyor
4522,Darb,Dresser,22353,0,12429,41451,Philippines,Female,1988,84,15,1,3,76,5,60,8,Yari Zamanli,Hayir,Dul,Evet,Dindar,Yok,Normal,Evet,Doktora,Anne Yasiyor
4530,Manda,Kettle,10576,0,1171,2123,Greece,Female,1988,244,7,3,1,NULL,1,150,3,Calismiyor,Hayir,Dul,Hayir,Dindar Degil,Yok,Normal,Evet,Ortaokul,Baba Yasiyor
4538,Faustina,Sturt,15874,1,4528,35833,Cameroon,Female,1989,95,8,2,3,NULL,5,60,8,Tam Zamanli,Hayir,Bosanmis,Hayir,Dindar Degil,NULL,Cok Iyi,Evet,Lisans,Baba Yasiyor
4546,Alleyn,Henkmann,22851,0,5327,21582,Thailand,Male,1994,271,11,2,4,NULL,1,120,5,Kendi Isi,Hayir,Evli,Hayir,Dindar,Yok,NULL,Evet,Ortaokul,Anne Yasiyor
4554,Park,Bram,16105,1,14259,16464,Iran,Male,1988,40,7,2,0,79,1,90,5,Yari Zamanli,Evet,Bosanmis,Hayir,Dindar Degil,Var,Normal,Hayir,Lise,Anne Yasiyor
4562,Manya,Allitt,16275,1,424,14395,Indonesia,Female,1999,NULL,14,1,4,63,2,15,3,Tam Zamanli,Hayir,Bekar,Hayir,Dindar,Var,Kotu,Hayir,Ortaokul,Anne Yasiyor
4570,Merry,Saipy,10752,0,7662,45896,Portugal,Male,1988,166,9,2,0,1,3,150,2,Uzaktan,Hayir,Bosanmis,Evet,Dindar Degil,Var,Kotu,Hayir,Ilkokul,Anne Yasiyor
4578,Pippa,Goskar,17328,0,11149,25011,China,Female,2000,207,15,NULL,1,NULL,2,30,3,Calismiyor,Hayir,Bosanmis,Hayir,Dindar Degil,Yok,Kotu,Evet,Ortaokul,Ikisi de Yasiyor
4586,Elset,Dewan,11381,0,11381,25402,Argentina,Female,1988,132,16,2,5,15,1,150,1,Uzaktan,Hayir,Dul,Hayir,Dindar,Yok,NULL,Evet,Lise,Anne Yasiyor
4594,Fleming,Freeburn,5566,1,5566,5862,Philippines,Male,1988,91,6,2,4,94,4,120,6,Yari Zamanli,Evet,Evli,Hayir,Dindar,Var,Normal,Hayir,Ortaokul,Anne Yasiyor
3080,Zachariah,Lillyman,10692,0,10692,23990,Sweden,Male,1988,137,7,1,0,65,4,120,4,Uzaktan,Hayir,Evli,Evet,Dindar Degil,NULL,Cok Iyi,Hayir,Ilkokul,Anne Yasiyor
3088,Amby,Mulhill,16516,1,16418,8084,Poland,Male,1993,27,9,2,4,82,1,120,8,Uzaktan,Evet,Dul,Hayir,Dindar Degil,Yok,Kotu,Evet,NULL,Ikisi de Yasiyor
3096,Brett,Sumnall,18248,0,10587,30471,Indonesia,Male,1988,63,4,0,4,92,NULL,90,3,Kendi Isi,Hayir,Dul,Evet,Dindar,Yok,NULL,Hayir,Doktora,Baba Yasiyor
3104,Angela,McVie,17796,1,5757,2974,Costa Rica,Female,1993,30,6,5,NULL,NULL,3,120,3,Tam Zamanli,Hayir,Bosanmis,Evet,Dindar,Var,Normal,Evet,Lise,Anne Yasiyor
3112,Gussi,Walaron,7973,1,6456,31366,Uruguay,Female,1992,231,11,4,2,NULL,3,NULL,4,Yari Zamanli,Hayir,Dul,Evet,Dindar,Var,Normal,Hayir,Yuksek Lisans,Baba Yasiyor
3120,Nehemiah,Zebedee,3548,0,1228,19345,Colombia,Male,1988,73,4,5,3,52,2,120,3,NULL,Evet,Bekar,Hayir,Dindar Degil,Var,Normal,Hayir,Yuksek Lisans,Anne Yasiyor
3128,Erl,Dowzell,9617,1,NULL,37197,Philippines,Male,1992,66,6,0,5,15,5,150,2,Yari Zamanli,Evet,Bekar,Evet,Dindar Degil,Var,Kotu,Evet,Doktora,Anne Yasiyor
3136,Cyrille,Mebs,8215,1,1678,26762,Indonesia,Male,1988,112,6,1,NULL,45,2,150,10,Uzaktan,Evet,Bosanmis,Hayir,Dindar Degil,Var,Kotu,Hayir,NULL,Anne Yasiyor
3144,Homere,Scrowston,17551,1,6305,7948,Pakistan,Male,1988,175,9,3,5,36,3,0,2,NULL,Hayir,Bekar,Evet,Dindar Degil,Var,Normal,Evet,Ilkokul,Anne Yasiyor
3152,Christal,Souten,15019,1,9310,46262,Poland,Female,1996,95,4,1,0,59,2,120,8,Kendi Isi,Evet,Dul,Hayir,Dindar,Yok,Kotu,Evet,Doktora,Baba Yasiyor
3160,Roley,Pavia,5006,1,5006,22660,Russia,Male,1996,280,12,4,5,83,3,150,3,Yari Zamanli,Hayir,Bekar,Evet,Dindar Degil,Var,Kotu,Evet,Ortaokul,Anne Yasiyor
3168,Garreth,Brundrett,20851,1,18000,25860,Indonesia,Male,1948,232,9,1,4,22,4,120,7,Uzaktan,Hayir,Bosanmis,Hayir,Dindar Degil,Var,Kotu,Evet,Lise,Anne Yasiyor
3176,Hinda,Sidey,19376,1,NULL,3615,Sweden,Male,1988,NULL,3,1,5,57,5,120,7,Tam Zamanli,Hayir,Bekar,Evet,Dindar,Var,Kotu,Evet,Lise,Ikisi de Yasiyor
3184,Jabez,Bellerby,20047,0,19388,21174,Belarus,Male,1988,126,16,1,0,23,3,150,3,Calismiyor,Hayir,Dul,Hayir,Dindar Degil,Yok,Normal,Evet,Ilkokul,Anne Yasiyor
3192,Nat,Sizeland,11066,1,11066,2585,Czech Republic,Female,1990,NULL,5,1,3,NULL,0,30,3,Kendi Isi,Hayir,Bosanmis,Hayir,Dindar,Yok,Cok Iyi,Hayir,Ortaokul,Baba Yasiyor
3200,Keelia,Grushin,2161,1,2161,32378,China,Female,1992,266,4,1,0,43,1,30,3,NULL,Hayir,Bosanmis,Evet,Dindar,Yok,Cok Iyi,NULL,Lise,Baba Yasiyor
3208,Hamid,O'Lagene,1993,0,1993,26773,Tunisia,Male,1988,187,9,1,2,61,3,15,2,Uzaktan,Hayir,Bosanmis,Evet,NULL,Var,Normal,Hayir,Lise,Ikisi de Yasiyor
3216,Harlene,Blazeby,4455,1,4455,11962,Peru,Female,2000,80,13,1,4,43,3,15,5,Kendi Isi,Hayir,Dul,Hayir,Dindar Degil,Var,Cok Iyi,Hayir,Doktora,Anne Yasiyor
3224,Justen,Thiem,27060,1,17428,11455,Libya,Male,1995,234,13,2,4,94,1,30,4,Tam Zamanli,Evet,Evli,Hayir,Dindar,Var,Normal,Evet,NULL,Baba Yasiyor
3232,Jeane,Ajean,NULL,1,4926,45257,Czech Republic,Female,1996,35,9,1,0,46,3,120,2,Calismiyor,Hayir,NULL,Evet,Dindar Degil,Yok,NULL,Evet,Lise,Anne Yasiyor
3240,Natalya,Zellner,15291,0,9301,26551,China,Female,1988,250,6,1,5,46,3,120,9,Yari Zamanli,Evet,Evli,Evet,Dindar Degil,Yok,Kotu,Evet,Ortaokul,Anne Yasiyor
3248,Elvira,Dooly,18066,1,5808,25105,Mexico,Female,1988,241,5,2,2,NULL,4,NULL,3,Calismiyor,Hayir,Bosanmis,Hayir,Dindar,Yok,Normal,Evet,Ilkokul,Anne Yasiyor
3256,Clementine,Adriaan,11494,0,10503,34788,Philippines,Female,1988,261,14,2,0,85,5,120,2,NULL,Evet,Bosanmis,Evet,Dindar,Var,Kotu,Hayir,Doktora,Anne Yasiyor
3264,Filide,Brende,NULL,1,9614,12142,Russia,Female,1988,144,7,1,4,NULL,1,150,8,Kendi Isi,Evet,Evli,Evet,Dindar Degil,Yok,Kotu,Hayir,NULL,Ikisi de Yasiyor
3272,Kiley,Witchell,18917,1,14375,16732,Poland,Male,1988,212,7,1,0,NULL,4,150,4,Tam Zamanli,Evet,Dul,Hayir,Dindar Degil,Yok,Cok Iyi,Hayir,NULL,Anne Yasiyor
3280,Kalila,Messier,1548,0,1012,15999,Tajikistan,Female,1987,53,5,1,5,32,1,120,2,Calismiyor,Evet,Bosanmis,Hayir,Dindar,Yok,Normal,Hayir,Lise,Anne Yasiyor
